Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.44957160949707,28.709079415800698,28.43614938047934,28.677759743563243,147544800
2015-06-15,28.393646240234375,28.465234313531752,28.122953784741334,28.210201695735194,175955600
2015-06-16,28.545774459838867,28.601702702004225,28.270608464190236,28.418258135973634,125976400
2015-06-17,28.478656768798828,28.608408971477548,28.3533763669517,28.572615790088516,131672400
2015-06-18,28.60840606689453,28.704602685627478,28.460756435114913,28.462994042097737,141628800
2015-06-19,28.322059631347656,28.594989708279165,28.277317723271246,28.570381146798823,218867600
2015-06-22,28.548006057739258,28.64867618972686,28.429438482395682,28.521159892705295,136157200
2015-06-23,28.41825294494629,28.548006852699064,28.384695664417926,28.518924786531382,121075600
2015-06-24,28.65986442565918,29.037939834440518,28.43838909647216,28.458522441491773,221123600
2015-06-25,28.523393630981445,28.903704863343634,28.523393630981445,28.82764329958876,127752400
2015-06-26,28.355609893798828,28.633013410123823,28.30191927604424,28.56142535085305,176267200
2015-06-29,27.858970642089844,28.292974268449026,27.847786019769835,28.067023733336914,196645600
2015-06-30,28.06031036376953,28.21467281781171,27.932794073367663,28.09163003461953,177482800
2015-07-01,28.322059631347656,28.39812292323082,28.185594592881902,28.389174200256658,120955200
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000
2015-07-06,28.187828063964844,28.239282786817057,27.93055786329205,27.950692913727835,112241600
2015-07-07,28.118486404418945,28.221394175534783,27.688956164237812,28.16322831993203,187787200
2015-07-08,27.420495986938477,27.883581721345053,27.41378487158096,27.847788537173503,243046400
2015-07-09,26.86121368408203,27.75382787155724,26.671058019032134,27.70684835714216,314380000
2015-07-10,27.579330444335938,27.706846749433172,27.11624473563605,27.279555929712142,245418000
2015-07-13,28.111764907836914,28.134135857333252,27.81198872284506,27.97082468310131,165762000
2015-07-14,28.100582122802734,28.270604432641733,27.973065817122052,28.196778753880743,127072400
2015-07-15,28.371274948120117,28.44510062786121,28.093871380758944,28.125191055777417,134596800
2015-07-16,28.749343872070312,28.762769513634545,28.48983779269699,28.577085688130555,144889600
2015-07-17,28.997676849365234,28.997676849365234,28.70461337684145,28.876873336003353,184658800
2015-07-20,29.545764923095703,29.747105171623666,29.23927592282302,29.29967936281662,235600800
2015-07-21,29.25046730041504,29.735923977146935,29.154272373437163,29.72026584620132,307025600
2015-07-22,28.013334274291992,28.075973623632137,27.290740736017007,27.290740736017007,461802400
2015-07-23,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000
2015-07-24,27.852262496948242,28.12966607925639,27.718035067237487,28.035707049138296,168649200
2015-07-27,27.465234756469727,27.653154498985707,27.3198227222158,27.53682282342959,177822000
2015-07-28,27.601699829101562,27.720269112015007,27.416019400149505,27.601699829101562,134472400
2015-07-29,27.514455795288086,27.628549879982344,27.35338219496546,27.5502506872684,148046800
2015-07-30,27.375751495361328,27.420493398050073,27.22810014425895,27.364565166292053,134513200
2015-07-31,27.136377334594727,27.436151822122643,27.049129434087703,27.42720310068678,171540000
2015-08-03,26.496557235717773,27.420490926640174,26.290740064234996,27.18111818456229,279904000
2015-08-04,25.64645004272461,26.331011059255985,25.33548920797381,26.268371712226212,496554400
2015-08-05,25.81647491455078,26.2728495398974,25.078221492738294,25.268377159934126,397250400
2015-08-06,25.872650146484375,26.180524745699543,25.645678591297774,26.061420486844845,211612000
2015-08-07,25.96029281616211,26.12434320963063,25.73107352690501,25.749051981028636,154681600
2015-08-10,26.90414810180664,26.964823257152304,26.18727291592603,26.18727291592603,219806400
2015-08-11,25.504100799560547,26.558064120270025,25.468145605070305,26.474915054074167,388331200
2015-08-12,25.89737892150879,25.93782960005388,24.63666810712716,25.288372721677934,404870000
2015-08-13,25.87714195251465,26.158048830604216,25.74005925884538,26.07714751255286,194143200
2015-08-14,26.059173583984375,26.137827180597522,25.620959463911245,25.69062383312292,171718000
2015-08-17,26.32884979248047,26.438964846684726,25.955804506474045,26.07715652549348,163538800
2015-08-18,26.180532455444336,26.391775068538184,26.070417391276813,26.164801731991833,138242800
2015-08-19,25.845691680908203,26.185026101729438,25.771531821581608,26.09064176141573,193146000
2015-08-20,25.315330505371094,25.697363208610664,25.08610951181161,25.636688071797668,274006400
2015-08-21,23.76698112487793,25.146796240733956,23.74226117047983,24.81644931788693,513102000
2015-08-24,23.173702239990234,24.450143592679783,20.674753193310664,21.31971621993792,648825200
2015-08-25,23.313024520874023,24.96925218896791,23.25909087716638,24.96925218896791,414406400
2015-08-26,24.65015411376953,24.695098552521703,23.607427361131087,24.065866122868652,387098400
2015-08-27,25.376012802124023,25.447924921183624,24.724308258728797,25.220953313398102,338464400
2015-08-28,25.459165573120117,25.463659331109525,25.065895740011186,25.207472262703053,212657600
2015-08-31,25.340057373046875,25.73782090298381,25.169265448863946,25.176006942071666,224917200
2015-09-01,24.20743751525879,25.142294950131475,24.12653617677212,24.753520692783827,307383600
2015-09-02,25.245668411254883,25.245668411254883,24.52429957443131,24.77149906032221,247555200
2015-09-03,24.802959442138672,25.344547123280524,24.728799599538373,25.27937650837601,212935600
2015-09-04,24.555763244628906,24.820939496231958,24.384973039170745,24.488346599691244,199985200
2015-09-08,25.23893928527832,25.295120702413758,24.791735684946037,25.113093459541584,219374400
2015-09-09,24.753517150878906,25.623203843389863,24.668120353295503,25.564776440802984,340043200
2015-09-10,25.29735565185547,25.45691059012578,24.697338831630514,24.780486189668327,251571200
2015-09-11,25.66590118408203,25.66590118408203,25.11532435123942,25.122065842450773,199662000
2015-09-14,25.913103103637695,26.268169890723975,25.81197729006549,26.198505517575118,233453600
2015-09-15,26.131084442138672,26.187265824828003,25.713094817768468,26.052430849277556,173364800
2015-09-16,26.160306930541992,26.1895206402109,25.942322832454952,26.124350012930844,148694000
2015-09-17,25.600732803344727,26.178277365751573,25.555788381682785,25.99175647278671,256450400
2015-09-18,25.4951171875,25.686135308277102,25.14005206268317,25.21645793937788,297141200
2015-09-21,25.890634536743164,25.926591453444267,25.54231090743206,25.54455692883576,200888000
2015-09-22,25.4838809967041,25.65916667396787,25.286121389928482,25.479385524993692,201384800
2015-09-23,25.690629959106445,25.780520540035987,25.461410606530325,25.535568749865988,143026800
2015-09-24,25.843435287475586,25.955798049595046,25.252407775954318,25.45016562005748,200878000
2015-09-25,25.778268814086914,26.223226177832004,25.62320762884666,26.167044787761764,224607600
2015-09-28,25.268142700195312,25.74680752927548,25.268142700195312,25.585004850566698,208436000
2015-09-29,24.508569717407227,25.50859951637357,24.23889972359608,25.355786062675254,293461600
2015-09-30,24.7872314453125,25.065890676414476,24.434412363463366,24.758016023461767,265892000
2015-10-01,24.625431060791016,24.6344202903149,24.115303001061907,24.510820527511754,255716400
2015-10-02,24.805206298828125,24.94678449665644,24.169234277235294,24.2726078274395,232079200
2015-10-05,24.895092010498047,25.027680954476875,24.510811589709938,24.692838706262307,208258800
2015-10-06,25.01420021057129,25.11083226483588,24.668122660752044,24.861386769281232,192787200
2015-10-07,24.895092010498047,25.117569787897562,24.58721915554104,25.11082829684297,187062400
2015-10-08,24.607454299926758,24.762515519504312,24.317558057226275,24.762515519504312,247918400
2015-10-09,25.19622802734375,25.232183222001257,24.60519876301035,24.71980926786326,211064400
2015-10-12,25.079376220703125,25.337810999522482,25.043421016821956,25.33331724198242,121868800
2015-10-13,25.122074127197266,25.2703921263182,24.872628582997322,24.904090028705404,132197200
2015-10-14,24.76700782775879,25.061397811041235,24.620935846874744,25.00971188388734,177849600
2015-10-15,25.13780403137207,25.19173769161226,24.829929363232353,24.92880916910616,150694000
2015-10-16,24.953529357910156,25.16926571544296,24.838918828604545,25.119825812035828,156930400
2015-10-19,25.10858726501465,25.11308102177071,24.74453124505576,24.89959242819898,119036800
2015-10-20,25.567028045654297,25.65691861902344,24.904088281782034,25.020944826997862,195871200
2015-10-21,25.564781188964844,25.973781655635417,25.55129648896206,25.6187148454159,167180800
2015-10-22,25.955799102783203,25.955799102783203,25.64118301317885,25.692870640239754,166616400
2015-10-23,26.76032066345215,26.794029841070582,26.142325360354146,26.225472722023625,237467600
2015-10-26,25.90635871887207,26.54682613386721,25.82545739123903,26.535590886124673,265335200
2015-10-27,25.7423152923584,26.189518706374272,25.616467804532167,25.93333168813241,279537600
2015-10-28,26.803016662597656,26.809759869563173,26.0816478240831,26.27715967760422,342205600
2015-10-29,27.086170196533203,27.122127107408968,26.57828997479224,26.67492202962101,204909200
2015-10-30,26.854707717895508,27.241236002886353,26.843470752707567,27.189548363350063,197461200
2015-11-02,27.23224639892578,27.27269707271753,26.87942729983336,27.146851294041042,128813200
2015-11-03,27.54461669921875,27.75136383955224,27.124379210360672,27.144605405893437,182076000
2015-11-04,27.416521072387695,27.825521564067103,27.33112596824193,27.670460363453877,179544400
2015-11-05,27.290136337280273,27.68960423873971,27.123128043388707,27.500025813845593,158210800
2015-11-06,27.32172393798828,27.49098953659011,27.22242262433913,27.333008999971888,132169200
2015-11-09,27.211145401000977,27.49099745585183,27.09378864311488,27.299163399880353,135485600
2015-11-10,26.353534698486328,26.64692920493099,26.193296743134336,26.38287518224642,236511600
2015-11-11,26.204578399658203,26.500228503413954,26.001459284846973,26.26325763768348,180872000
2015-11-12,26.116565704345703,26.36482168534308,26.100767643423858,26.238437197968306,130102400
2015-11-13,25.353731155395508,26.08270248717664,25.33793310037159,25.999197498130858,183249600
2015-11-16,25.768999099731445,25.78253979888415,25.051312773035,25.137073404100477,152426800
2015-11-17,25.65841293334961,25.965348077167487,25.5749079368292,25.93600759959758,110467600
2015-11-18,26.470890045166016,26.51602686147571,26.066909168315345,26.12558840700528,186698800
2015-11-19,26.80716323852539,27.026080407511675,26.351275207640914,26.54987960454499,173183200
2015-11-20,26.924516677856445,27.06444181151853,26.82295628015524,26.901946552683643,137148400
2015-11-23,26.574703216552734,27.021565225710173,26.48217051474164,26.91774746011661,129930000
2015-11-24,26.829730987548828,26.935804394401316,26.43252220348979,26.479916374706185,171212800
2015-11-25,26.63789939880371,26.908725473088122,26.613073632281157,26.9042107581608,85553200
2015-11-27,26.588247299194336,26.72366119438065,26.540853124622807,26.696578070971547,52185600
2015-11-30,26.698827743530273,26.9493409669156,26.574698949291164,26.628863458659726,156721200
2015-12-01,26.482177734375,26.813938726460847,26.3738486687099,26.800398023717573,139409600
2015-12-02,26.24294090270996,26.65594942015389,26.197804093726983,26.48216908966575,133546400
2015-12-03,25.99920082092285,26.358044862126114,25.778028022321287,26.303880341101518,166278000
2015-12-04,26.86358642578125,26.913237957888665,25.978891721250324,26.019515545532826,231108000
2015-12-07,26.694316864013672,27.05090352244436,26.588243464948686,26.852299144995612,128336800
2015-12-08,26.683027267456055,26.766530519764476,26.373834849240716,26.52278766694619,137238000
2015-12-09,26.093992233276367,26.561165340666943,25.972120763279804,26.54988027568499,185445600
2015-12-10,26.218116760253906,26.391897101473468,26.069163903924707,26.188778004789107,116850800
2015-12-11,25.543310165405273,26.042079311259087,25.46883288052232,25.996942502040937,187544800
2015-12-14,25.385334014892578,25.43047083194064,24.77823401099873,25.317627067461288,257274800
2015-12-15,24.936208724975586,25.457547965062044,24.904612616104743,25.263456598079,213292400
2015-12-16,25.128049850463867,25.27474709568018,24.554805014707856,25.067114972346562,224954000
2015-12-17,24.595426559448242,25.333423988396433,24.595426559448242,25.281515101448075,179091200
2015-12-18,23.92964744567871,24.717296407554237,23.879995915831927,24.579628604605148,385813200
2015-12-21,24.223037719726562,24.23206542557872,23.825827271525725,24.211752656946654,190362400
2015-12-22,24.200469970703125,24.31105635713073,24.024432284612054,24.23883643021858,131157600
2015-12-23,24.51191520690918,24.566079715273958,24.193695061316415,24.20949311466692,130629600
2015-12-24,24.381017684936523,24.599934811508824,24.36296227366362,24.599934811508824,54281600
2015-12-28,24.107940673828125,24.304289434927057,23.963500799637803,24.281719305574285,106816800
2015-12-29,24.541263580322266,24.69698854002689,24.116971608345093,24.139540018858675,123724800
2015-12-30,24.220787048339844,24.532235237842052,24.189190930065386,24.50515383466926,100855200
2015-12-31,23.755861282348633,24.155327308090197,23.656558254134616,24.15081431674346,163649200
2016-01-04,23.776182174682617,23.780696889758005,23.020129254328968,23.157798792520264,270597600
2016-01-05,23.180356979370117,23.889015410057013,23.112651779832156,23.866447010211026,223164000
2016-01-06,22.726726531982422,23.103625898773885,22.539407248805517,22.695130425332888,273829600
2016-01-07,21.767559051513672,22.598089134324233,21.763046059055895,22.27084294257667,324377600
2016-01-08,21.882658004760742,22.36788643447157,21.837521197193666,22.24150199579669,283192000
2016-01-11,22.236984252929688,22.356598326362246,21.96841563546961,22.336287282281365,198957600
2016-01-12,22.55971908569336,22.724471694885743,22.306948501764648,22.692875587126995,196616800
2016-01-13,21.979707717895508,22.837320993675295,21.95939666732652,22.640972228879306,249758400
2016-01-14,22.460412979125977,22.677074433944192,21.607314742516312,22.10834112829875,252680400
2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
2016-01-19,21.814958572387695,22.26407629753309,21.553160197941185,22.209911769732166,212350800
2016-01-20,21.84429168701172,22.16025450759533,21.08372424940403,21.46287928973259,289337600
2016-01-21,21.733707427978516,22.09029237739257,21.426772283320556,21.905228692101065,208646000
2016-01-22,22.88922882080078,22.898256528600793,22.200882889177166,22.259560407088433,263202000
2016-01-25,22.44236946105957,22.91405559174768,22.390460569397693,22.91179823423387,207178000
2016-01-26,22.56649398803711,22.767355737261482,22.13317437545368,22.552953288224842,300308000
2016-01-27,21.08371925354004,21.80817569571154,21.065663845931535,21.6750209387803,533478800
2016-01-28,21.234941482543945,21.33198720125237,20.85127332310659,21.167236248333516,222715200
2016-01-29,21.968420028686523,21.968420028686523,21.29361489793478,21.39291794714496,257666000
2016-02-01,21.763046264648438,21.826238490808326,21.53058840904926,21.77207397150828,163774000
2016-02-02,21.322956085205078,21.67502803961913,21.27781755139622,21.535101167600182,149428800
2016-02-03,21.74498748779297,21.855573866469204,21.232677686209847,21.4403097462963,183857200
2016-02-04,21.91971778869629,22.085364453515567,21.599772492542165,21.751803248382796,185886800
2016-02-05,21.33428192138672,21.992327574806925,21.25940221938707,21.9015623586106,185672400
2016-02-08,21.558921813964844,21.7154900054156,21.11190464381831,21.132325904406695,216085600
2016-02-09,21.55438232421875,21.769949882242138,21.31385602508739,21.395544528792783,177324800
2016-02-10,21.391008377075195,21.862986081295205,21.35243372569629,21.765413784088206,169374400
2016-02-11,21.261667251586914,21.493118608498282,21.0097946326434,21.28209024482134,200298800
2016-02-12,21.32746696472168,21.44319261595702,21.105094084844062,21.37285042167763,161405600
2016-02-16,21.928787231445312,21.976438569103458,21.468155902881136,21.561188972251205,196231600
2016-02-17,22.264625549316406,22.285046816212613,21.81760824109299,21.9356018226329,179452800
2016-02-18,21.842565536499023,22.439343908551155,21.803989152648878,22.4279976077948,156084000
2016-02-19,21.79263687133789,21.95601384968157,21.738178455623938,21.783560180185262,141496800
2016-02-22,21.983245849609375,21.987785061541857,21.765410419307297,21.853906008767453,137123200
2016-02-23,21.48631477355957,21.897025263374847,21.45454720701046,21.874334391725846,127770400
2016-02-24,21.806257247924805,21.86979237287173,21.175441748519887,21.325204598353906,145022800
2016-02-25,21.956022262573242,21.956022262573242,21.613384397880644,21.79491482808662,110330800
2016-02-26,21.990060806274414,22.24193174037207,21.91517936930351,22.055863816846017,115964400
2016-02-29,21.94013786315918,22.289582806203178,21.931061168783728,21.97871251585303,140865200
2016-03-01,22.811473846435547,22.865932267395028,22.105777054961564,22.15796760131581,201628400
2016-03-02,22.86139488220215,22.89316243882766,22.609522303812742,22.80693646101584,132678400
2016-03-03,23.03158187866211,23.079233219632314,22.793323442608855,22.8228231283539,147822800
2016-03-04,23.374223709106445,23.542138234427345,23.00208787936688,23.229000055120398,184220400
2016-03-07,23.11554527282715,23.333380766109734,22.909054350251477,23.233538849154236,143315600
2016-03-08,22.924930572509766,23.09057717725694,22.78197656409659,22.868202544078848,126247600
2016-03-09,22.945356369018555,23.04973574635203,22.7524796638044,22.988468498680962,108806800
2016-03-10,22.95670509338379,23.19950105946724,22.725255428909005,23.01116526366232,134054400
2016-03-11,23.20403289794922,23.20857037842906,23.03157920928109,23.199493686267363,109632800
2016-03-14,23.26303482055664,23.351532159235315,23.095120300114914,23.124619990075292,100304400
2016-03-15,23.730472564697266,23.866619505600863,23.564825936942995,23.589786411415588,160270800
2016-03-16,24.045881271362305,24.123030572857438,23.732741390417143,23.737280602977062,153214000
2016-03-17,24.00730323791504,24.15933394440613,23.81669615490956,23.94376638944514,137682800
2016-03-18,24.03453826904297,24.16614775210172,23.868893343126423,24.12984097144996,176820800
2016-03-21,24.03226089477539,24.427087456691766,23.857537611553624,24.036798374962103,142010800
2016-03-22,24.216066360473633,24.345406224392555,23.87342850892608,23.882505203208407,129777600
2016-03-23,24.082185745239258,24.295483719240615,24.029996920453165,24.161606382334952,102814000
2016-03-24,23.977807998657227,24.109417469508774,23.800816787402866,23.932426258254416,104532000
2016-03-28,23.86888885498047,24.095800997779172,23.839389168447187,24.052687136662694,77645600
2016-03-29,24.43390464782715,24.458865127181863,23.798549824402368,23.80081943103533,124760400
2016-03-30,24.860496520996094,25.055641123571185,24.642661047908135,24.654007348765795,182404400
2016-03-31,24.73115348815918,24.93764436515272,24.70619301443024,24.896800110978297,103553600
2016-04-01,24.95806121826172,24.960330823982257,24.551888354381777,24.683497786942144,103496000
2016-04-04,25.214475631713867,25.457271533119805,25.02159894296161,25.055636107518012,149424800
2016-04-05,24.917221069335938,25.12598154991124,24.828725474901645,24.849148467341518,106314800
2016-04-06,25.178163528442383,25.18270273939628,24.77879779338426,25.012518683861494,105616400
2016-04-07,24.629043579101562,25.055637773799035,24.533740896967373,24.948988792324112,127207600
2016-04-08,24.656272888183594,24.908143759894124,24.545084697966598,24.71300092070984,94326800
2016-04-11,24.737958908081055,25.098750084172945,24.694846781893023,24.72661434064299,117630000
2016-04-12,25.06017303466797,25.07378720676847,24.65626977113496,24.81056833814582,108929200
2016-04-13,25.423236846923828,25.491309451470528,25.141866272819133,25.141866272819133,133029200
2016-04-14,25.436851501464844,25.502656232276333,25.262129908842983,25.327934639654472,101895600
